,source_file,speaker_id,utterance,utt_id,region_id,c_type,target
10489,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,I'm not sure if the middle and l-,954,DCB,contracted,I'm
10490,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,Because I was used to growing up at least at school with it being [mixed.],978,DCB,copula,I was
10491,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,I feel like I was-,1014,DCB,copula,I was
10492,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,when I was t-,1018,DCB,copula,I was
10493,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,that was my first choice so when I was looking at schools,1020,DCB,copula,I was
10494,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,I had been at private school my whole life with the exception- I forgot there was,1024,DCB,copula,I had been
10495,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"a month maybe that I was at public school, Hyattsville Middle,",1026,DCB,copula,I was
10496,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,cause that's- I was begging my mom to put me in public school and she had done some volunteer work with,1028,DCB,copula,I was
10497,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"Hyattsville Middle, so I really wanted to go, and then I got there and I was totally overwhelmed like,",1030,DCB,copula,I was
10498,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,Because my mom had done volunteer work they had put me in these higher level math class and I'm sitting there like I have no clue what's going on.,1034,DCB,contracted,I'm
10499,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"It was- I'm used to s- you know,",1036,DCB,contracted,I'm
10500,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"if you're stuck, like I'm used to small class sizes, people being able to work with you, I didn't have access to any of that.",1038,DCB,contracted,I'm
10501,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,when I went to high school I was,1046,DCB,copula,I was
10502,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"t- uh, /RD-SCHOOL-2/ was my top choice, I was on the waitlist.",1060,DCB,copula,I was
10503,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"I was excited about that, the teachers seemed nice",1082,DCB,copula,I was
10504,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,I don't think I was prepared for,1088,DCB,copula,I was
10505,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,And then I just remember you know I'm still,1108,DCB,contracted,I'm
10506,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,in these activities I'm still,1110,DCB,contracted,I'm
10507,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"going to my church, I'm- <ts>",1112,DCB,contracted,I'm
10508,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"that point, I was terrible at that.",1120,DCB,copula,I was
10509,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"[Um, oh yeah I was t-]",1122,DCB,copula,I was
10510,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,And- but I mean I still had all these friends so I was little like-,1128,DCB,copula,I was
10511,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"I know I got a good education, I recognized that when I was there but it was just kind of a-",1142,DCB,copula,I was
10512,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"she had some issues, I made friends with another one who I'm still friends with to this day so that was nice.",1156,DCB,contracted,I'm
10513,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,I'm not used to feeling,1166,DCB,contracted,I'm
10514,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"When I was a kid,",1203,DCB,copula,I was
10515,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"a bunch of kids my age, they were engaged in what was going on so it was nice to like-",1245,DCB,copula,they were
10516,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"It felt like they had a bigger sense of- a stronger sense of community as much as I could feel that, I c- I'm sure I couldn't articulate that when I was in like third grade or whatever but I felt that.",1247,DCB,contracted,I'm
10517,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"It felt like they had a bigger sense of- a stronger sense of community as much as I could feel that, I c- I'm sure I couldn't articulate that when I was in like third grade or whatever but I felt that.",1247,DCB,copula,I was
10518,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"she was like, alright, I'll give it a shot, and she still goes there to this day, yeah.",1255,DCB,copula,she was
10519,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,So I'm really good friends still with,1259,DCB,contracted,I'm
10520,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"<ts> I got confirmed there, I'm still friends with those people who I was confirmed with in like sixth grade.",1293,DCB,contracted,I'm
10521,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"<ts> I got confirmed there, I'm still friends with those people who I was confirmed with in like sixth grade.",1293,DCB,copula,I was
10522,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,I hate how I sound sometimes but I'm trying to give you the real.,1305,DCB,contracted,I'm
10523,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"And so like, my mom became involved, I was involved up until the point where I was like, listen I'm not doing these",1339,DCB,contracted,I'm
10524,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"And so like, my mom became involved, I was involved up until the point where I was like, listen I'm not doing these",1339,DCB,copula,I was
10524,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"And so like, my mom became involved, I was involved up until the point where I was like, listen I'm not doing these",1339,DCB,copula,I was
10525,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"plays anymore like, I'm old.",1341,DCB,contracted,I'm
10526,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,I'm doing this.,1345,DCB,contracted,I'm
10527,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"I'm too old for thi- yeah I'm like,",1347,DCB,contracted,I'm
10527,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"I'm too old for thi- yeah I'm like,",1347,DCB,contracted,I'm
10528,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,fourteen and she's-,1349,DCB,contracted,she's
10529,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"no I'm not do- Mom, no.",1351,DCB,contracted,I'm
10530,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"/RD-SCHOOL-2/, which I'm sure is as much my- it's-",1421,DCB,contracted,I'm
10531,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,And I don't even- I don't even mean like- cause I said I'm- I-,1437,DCB,contracted,I'm
10532,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"I just missed that a lot, that's what I'm used to like, that was my life. I go to a black church, I had gone to like a mixed elementary and middle",1443,DCB,contracted,I'm
10533,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"white people that I had been exposed to up in that point so it was just a little foreign to me I didn't really- yeah, it took a while for me to kind of like, adjust to that.",1453,DCB,copula,I had been
10534,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,No that I was just terrible at it like-,1468,DCB,copula,I was
10535,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"another one of my friends, I'm not really friends with her anymore but",1494,DCB,contracted,I'm
10536,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"she was on the swim team, it was an all black team, PG County.",1498,DCB,copula,she was
10537,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,And I'm at /RD-SCHOOL-2/ at this point and,1500,DCB,contracted,I'm
10538,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"there's no more dance, I'm looking for something and she went from like, no lie-",1502,DCB,contracted,I'm
10539,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"Well how old were we? We were like fourteen, so",1504,DCB,copula,We were
10540,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,she's tall.,1506,DCB,contracted,she's
10541,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"and I'm looking like,",1516,DCB,contracted,I'm
10542,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"that's what I'm gonna do, so, and it's a black activity, so I did that.",1518,DCB,contracted,I'm
10543,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"or they went- they wanted- not try out, they assessed me to see where I was.",1530,DCB,copula,I was
10544,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,And I was so slow that for,1540,DCB,copula,I was
10545,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,on that team I was swimming with the little kids in practice.,1544,DCB,copula,I was
10546,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"And I was like, well I don't know what you want me to do.",1548,DCB,copula,I was
10547,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,when I was with my age group and I would practice with fins so that I could keep up.,1556,DCB,copula,I was
10548,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"where they were so slow that like, everyone else would be done and they'd get like the pity clap.",1566,DCB,copula,they were
10549,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,So then they put me in these competitions where you know I'm clearly not gonna-,1574,DCB,contracted,I'm
10550,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,and one of these chicks that I was in the m-,1578,DCB,copula,I was
10551,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,like he was on the sideline like encouraging me during this,1602,DCB,copula,he was
10552,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"he was trying to get me just up and down, cause I was like about to quit while I was swimming and",1606,DCB,copula,he was
10552,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"he was trying to get me just up and down, cause I was like about to quit while I was swimming and",1606,DCB,copula,I was
10552,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"he was trying to get me just up and down, cause I was like about to quit while I was swimming and",1606,DCB,copula,I was
10553,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"Don't do this. Like I'm always been a realistic, don't- don't do this. It was terrible.",1622,DCB,contracted,I'm
10554,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,I was so pissed. I feel like,1626,DCB,copula,I was
10555,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,I was also pissed because,1628,DCB,copula,I was
10556,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"you know I had had enough experiences swimming that I was like,",1630,DCB,copula,I was
10557,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,I could at least kind of keep up but at that point I knew at that meet that I was way out of my league and I feel like,1632,DCB,copula,I was
10558,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"I was not an over-achiever when it came to swimming, that was just supposed to be something social",1646,DCB,copula,I was
10559,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,<ts> I'm glad I'm h- I can always entertain.,1677,DCB,contracted,I'm
10559,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,<ts> I'm glad I'm h- I can always entertain.,1677,DCB,contracted,I'm
10560,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"my godsister, who I'm still close with to this day, she lived in New Jersey",1705,DCB,contracted,I'm
10561,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"I would visit her and on one of those trips when I was in like, middle school",1709,DCB,copula,I was
10562,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"took me to /RD-SCHOOL-3/'s campus and I was just like,",1715,DCB,copula,I was
10563,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,and I had wanted do that since I was- I remember my first trip to New York with my parents,1743,DCB,copula,I was
10564,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"second grade maybe at like Christmas time and I was just like, this is it.",1747,DCB,copula,I was
10565,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,I was in this kind of,1835,DCB,copula,I was
10566,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"uh- uh not majorly, I'd- I was part of the gospel choir,",1891,DCB,copula,I was
10567,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"I don't- I'm not really sure but whatever the singing thing was in high school I did that, I wanted to keep doing it so I did it",1901,DCB,contracted,I'm
10568,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,I was not very involved.,1915,DCB,copula,I was
10569,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,and I flirted with the idea of going to film school when I was there.,1923,DCB,copula,I was
10570,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,But I was a little too intimidated so I went- I stayed with communications.,1935,DCB,copula,I was
10571,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"not her fault, I was grown up I made my own decisions but you know,",1975,DCB,copula,I was
10572,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,I was told this is what I was supposed to do.,1979,DCB,copula,I was
10572,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,I was told this is what I was supposed to do.,1979,DCB,copula,I was
10573,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"beat over my head. So, you don't wanna be like me you know, I was",1983,DCB,copula,I was
10574,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"you know, I had you and yeah I was",1987,DCB,copula,I was
10575,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"So I was like, fine.",1995,DCB,copula,I was
10576,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"uh, well I was gonna say that they had some- they had- they did some downsizing,",2005,DCB,copula,I was
10577,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"but you'd get some kind of severance, and it was right when I was about to go to law school and I would never wish to be like,",2007,DCB,copula,I was
10578,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"laid off, cause unemployment sucks, been there, but I'm just saying that like you know would've been really nice. But they knew I was going to law school so they wouldn't give it to me. The point is",2009,DCB,contracted,I'm
10579,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"laid off, cause unemployment sucks, been there, but I'm just saying that like you know would've been really nice. But they knew I was going to law school so they wouldn't give it to me. The point is",2009,DCB,copula,I was
10580,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"from AIA, American Institute of Architects, I'm an assistant,",2013,DCB,contracted,I'm
10581,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"And I was like, are you sure? And they were like, yeah.",2045,DCB,copula,I was
10581,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"And I was like, are you sure? And they were like, yeah.",2045,DCB,copula,they were
10582,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,And at the time the economy was different cause I was,2047,DCB,copula,I was
10583,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"So I had been preparing two thousand eight before the economy went to, you know-",2055,DCB,copula,I had been
10584,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"when I was applying,",2059,DCB,copula,I was
10585,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"who I was just hanging out with yesterday, one of which you know.",2109,DCB,copula,I was
10586,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,I'm glad that it was Howard,2133,DCB,contracted,I'm
10587,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,while I was-,2212,DCB,copula,I was
10588,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"[I'm not very good] with history, so.",2318,DCB,contracted,I'm
10589,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"[Do] know? Yeah, no it definitely has changed. I'm probably not-",2368,DCB,contracted,I'm
10590,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"one, I'm not very observant but",2369,DCB,contracted,I'm
10591,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"<ts> my neighbor last week was like, you're not very observant, and I was like,",2381,DCB,copula,I was
10592,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,growing up when I'm a kid you just didn't see,2423,DCB,contracted,I'm
10593,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"No I was gonna say it's also like- it's interesting y- for y- for you to hear people that don't notice that. One, just",2455,DCB,copula,I was
10594,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"and I used to live with her. She's now married, she married a white guy.",2471,DCB,contracted,She's
10595,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"And I mean she even talks about it, she's like, yeah the neighborhood's filling with a lot of-",2475,DCB,contracted,she's
10596,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"she grew up on Columbia and she's like, I",2479,DCB,contracted,she's
10597,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,kind of pay attention as much as I'm capable of paying attention to things,2553,DCB,contracted,I'm
10598,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"I'm like, oh it's not like this everywhere, DC is a little unique.",2559,DCB,contracted,I'm
10599,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"And you're just- it's just- it's- it's a unique experience, now that I'm older and I'm an adult and I understand it, it's a unique experience to walk around a neighborhood and",2595,DCB,contracted,I'm
10599,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"And you're just- it's just- it's- it's a unique experience, now that I'm older and I'm an adult and I understand it, it's a unique experience to walk around a neighborhood and",2595,DCB,contracted,I'm
10600,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,I'm- I d- I do like what-,2620,DCB,contracted,I'm
10601,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,like w- well my mom did when I was in college so that's where I would come home to and,2630,DCB,copula,I was
10602,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,We were [in the same] section.,2648,DCB,copula,We were
10603,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,throughout the three years so he was in that group of people,2686,DCB,copula,he was
10604,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,So I'm a,2698,DCB,contracted,I'm
10605,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,little- I would call my- I guess I would say I'm a film buff so this is hard.,2700,DCB,contracted,I'm
10606,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"Like I feel like Michael Keaton kind of played himself, I feel like what's his face who's name is escaping me kind of played himself, the other main guy in it, he's from Colu- he's from here, he's from Columbia.",2728,DCB,contracted,he's
10606,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"Like I feel like Michael Keaton kind of played himself, I feel like what's his face who's name is escaping me kind of played himself, the other main guy in it, he's from Colu- he's from here, he's from Columbia.",2728,DCB,contracted,he's
10606,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"Like I feel like Michael Keaton kind of played himself, I feel like what's his face who's name is escaping me kind of played himself, the other main guy in it, he's from Colu- he's from here, he's from Columbia.",2728,DCB,contracted,he's
10607,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"For some reason his name isn't here, it has left, but I- th- he- I felt like he was kind of playing himself so I'd say that was the last movie that I really liked that I've seen.",2736,DCB,copula,he was
10608,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,It's not a favorite but that was one of the- I'm thinking of /one of-/ some of the last movies I saw.,2742,DCB,contracted,I'm
10609,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,I've gotten away from going to the movies the way I used to and I told myself I was gonna get back into it.,2787,DCB,copula,I was
10610,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,he was,2883,DCB,copula,he was
10611,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"would like carry drums for like Backyard or something, I mean maybe that's not true maybe I'm exaggerating, I feel like it was some band that he really kind of like knew them and",2889,DCB,contracted,I'm
10612,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,But he was like into it so sometimes I would go with,2893,DCB,copula,he was
10613,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"I'm sure I sound racist and now I sound like something else but that's fine. Um, <ts> so it's different to go to the ones that were at like the schools,",2913,DCB,contracted,I'm
10614,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"I got separated from them at one point which was a mistake cause I was like, I wanna go to the front, and it was just- it was just bad, you know it was just- it was different. But it w- it was alright, it was fun.",2921,DCB,copula,I was
10615,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,I was there.,2945,DCB,copula,I was
10616,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"And I'm like,",2975,DCB,contracted,I'm
10617,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,I didn't realize how unique it was until like I'm a little older.,2981,DCB,contracted,I'm
10618,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"Like, he didn't have a gun, he pretended to have a gun and robbed her and she was-",3063,DCB,copula,she was
10619,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,<ts> I feel like I've probably eaten at them maybe when I was in high school but,3107,DCB,copula,I was
10620,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"I feel like when I was older and I would go, you go, you order your meal,",3109,DCB,copula,I was
10621,DCB_se3_ag4_m_02_5,DCB_se3_ag4_m_02,"here when I was in high school,",75,DCB,copula,I was
10622,DCB_se3_ag4_m_02_5,DCB_se3_ag4_m_02,and so now we're talking about,225,DCB,contracted,we're
10623,DCB_se3_ag4_m_02_5,DCB_se3_ag4_m_02,all the people that we know and the ways in which we were connected,227,DCB,copula,we were
10624,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,Second Street I'm not sure I think Second [Street.],22,DCB,contracted,I'm
10625,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"Then I was um,",53,DCB,copula,I was
10626,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,they were in the home,101,DCB,copula,they were
10627,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"my baby sister and I, we were real close.",139,DCB,copula,we were
10628,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,one- that was two years older than I was they were really close.,151,DCB,copula,I was
10628,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,one- that was two years older than I was they were really close.,151,DCB,copula,they were
10629,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,So like and then my baby brother he was kind of like independent because he was the baby boy so,163,DCB,copula,he was
10629,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,So like and then my baby brother he was kind of like independent because he was the baby boy so,163,DCB,copula,he was
10630,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"he was kind of like sheltered a little bit and um,",165,DCB,copula,he was
10631,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,we were-,173,DCB,copula,we were
10632,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"we were survivors, we were surviving as a family,",295,DCB,copula,we were
10632,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"we were survivors, we were surviving as a family,",295,DCB,copula,we were
10633,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"I noticed, uh, well I was- /I-/ not even a teenager then but I was still like adolescent,",331,DCB,copula,I was
10633,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"I noticed, uh, well I was- /I-/ not even a teenager then but I was still like adolescent,",331,DCB,copula,I was
10634,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"But uh, even though they were /?/ called junkies, well they still were respected because you know we- we knew that they were like functional addicts",347,DCB,copula,they were
10634,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"But uh, even though they were /?/ called junkies, well they still were respected because you know we- we knew that they were like functional addicts",347,DCB,copula,they were
10635,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,they weren't really asking anybody for anything they was like you know getting it on their own.,361,DCB,copula,they was
10636,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,you know a lot of time my brothers they were- they were- they were into snorting heroin,381,DCB,copula,they were
10636,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,you know a lot of time my brothers they were- they were- they were into snorting heroin,381,DCB,copula,they were
10636,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,you know a lot of time my brothers they were- they were- they were into snorting heroin,381,DCB,copula,they were
10637,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,and they- they were just,393,DCB,copula,they were
10638,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"Cause although we were like smoking marijuana, you know, drinking beer and all this kind of stuff",405,DCB,copula,we were
10639,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,the nature of what we were dealing with.,429,DCB,copula,we were
10640,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"Uh, and she didn't know that w- w- we had heroin habits that we were like",433,DCB,copula,we were
10641,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,what we were dealing with.,447,DCB,copula,we were
10642,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,She knew that we smoked weed and we were smoking- growing it in the backyard in the- in the- in the alley or whatever.,449,DCB,copula,we were
10643,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,We were coming out she would smell it on us and she would like you know-,451,DCB,copula,We were
10644,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,you know say how she was- how she didn't- she hated that we smoked that stuff.,453,DCB,copula,she was
10645,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"strict disciplinarian when- if he found out /if we-/ we- we were- we were doing something like that, you know,",457,DCB,copula,we were
10645,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"strict disciplinarian when- if he found out /if we-/ we- we were- we were doing something like that, you know,",457,DCB,copula,we were
10646,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"you know um, as- I can't s- /he-/ think he was doing some kind of printing work with the",473,DCB,copula,he was
10647,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"My oldest brother was a metropolitan police officer, he was uh,",497,DCB,copula,he was
10648,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"he was a Vietnam War vet from the nine- from the s- uh, sixty seven,",499,DCB,copula,he was
10649,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"Uh, so he was clean from like eighty-nine up until the time uh, of his death because he contracted AIDS the HIV virus.",555,DCB,copula,he was
10650,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"uh, he was then hospitalized and then they found he had other complications going on,",565,DCB,copula,he was
10651,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"he was having problems with his respiratory disease, he had smoked for like about fifty something years.",595,DCB,copula,he was
10652,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,So she was th- she was freebasing so,653,DCB,copula,she was
10652,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,So she was th- she was freebasing so,653,DCB,copula,she was
10653,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"Because yeah, she was doing it back in the um-",667,DCB,copula,she was
10654,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"My mom, she had a massive heart attack in eighty eight, I was- we were-",678,DCB,copula,I was
10654,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"My mom, she had a massive heart attack in eighty eight, I was- we were-",678,DCB,copula,we were
10655,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,he was still alive then.,684,DCB,copula,he was
10656,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,And my other- my second oldest brother we were shooting heroin but we were shooting,686,DCB,copula,we were
10656,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,And my other- my second oldest brother we were shooting heroin but we were shooting,686,DCB,copula,we were
10657,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"So we were shooting powder cocaine and- and uh, around that time in nineteen eighty eight",690,DCB,copula,we were
