,source_file,speaker_id,utterance,utt_id,region_id,q_type,target
1915,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"She said,",870,DCB,q_say,"She said,"
1916,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"where you at? I was like, I'm on the ceiling. She was like-",872,DCB,q_like_copula,"I was like,"
1916,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"where you at? I was like, I'm on the ceiling. She was like-",872,DCB,q_like_copula,She was like-
1917,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"She was like, no you not. I was like, look up.",874,DCB,q_like_copula,"She was like,"
1917,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"She was like, no you not. I was like, look up.",874,DCB,q_like_copula,"I was like,"
1918,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"She saw me, so I was like-",876,DCB,q_like_copula,I was like-
1919,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"I was like,",945,DCB,q_like_copula,"I was like,"
1920,DCB_se1_ag1_m_03_1,DCB_se2_ag4_f_05,"I was attached. I said, you can live here.",979,DCB,q_say,"I said,"
1921,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"do stuff that I know I'm'a get in trouble for. Now I be like- And I- I just- I- I just think back- I'm like,",1073,DCB,q_like_copula,I be like-
1922,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"do stuff that I know I'm'a get in trouble for. Now I be like- And I- I just- I- I just think back- I'm like,",1073,DCB,q_like_contracted,"I'm like,"
1923,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"No, they called my sister. I told 'em, call my sister. I didn't tell 'em, call my mother, cause I knew she was gonna, yeah,",1085,DCB,q_tell,"I told 'em,"
1924,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"S- they said, I did a cartwheel over the desk.",1095,DCB,q_say,"they said,"
1925,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"I said,",1097,DCB,q_say,"I said,"
1926,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"my mother popped up. I said,",1115,DCB,q_say,"I said,"
1927,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"they'd call my- I- I tell 'em, call my grandmother.",1141,DCB,q_tell,"I tell 'em,"
1928,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"all the little girls were coming up to me. They was like, you cute and all that. She got mad.",1208,DCB,q_like_copula,"They was like,"
1929,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"I was like,",1216,DCB,q_like_copula,"I was like,"
1930,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"So I was like, Grandma,",1246,DCB,q_like_copula,"I was like,"
1931,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"She said,",1254,DCB,q_say,"She said,"
1932,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"boy, that song came out when I was little. I was like,",1258,DCB,q_like_copula,"I was like,"
1933,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"She said- she talking to one of her- her little girlfriends. She like,",1354,DCB,q_say,She said-
1934,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"She said- she talking to one of her- her little girlfriends. She like,",1354,DCB,q_like_zero,"She like,"
1935,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"she wants you to dance for the Wiz Kids. I was like,",1358,DCB,q_like_copula,"I was like,"
1936,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"all these little girls on the team talking about something, they like me. Then so I was like,",1376,DCB,q_like_copula,"I was like,"
1937,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"come from school, /RD-NAME-2/ call me. She was like,",1503,DCB,q_like_copula,"She was like,"
1938,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"/RD-NAME-2/ I work at this new place called the Bri- /RD-WORK-4/. I'm like, m-",1507,DCB,q_like_contracted,"I'm like,"
1939,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"She was like, yes! You need to come down here. It looks fun.",1515,DCB,q_like_copula,"She was like,"
1940,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"<ts> So I'm /looking at that/. I'm like,",1523,DCB,q_like_contracted,"I'm like,"
1941,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"I was like, okay.",1598,DCB,q_like_copula,"I was like,"
1942,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"catching them, shooting like KD (snaps). And I was all like,",1638,DCB,q_all_copula,"And I was all like,"
1943,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,he was like-,2031,DCB,q_like_copula,he was like-
1944,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"He was like, you a s- you a sucker.",2035,DCB,q_like_copula,"He was like,"
1945,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"They like- they like my people that like, I like to ball with. Like,",2133,DCB,q_like_zero,They like-
1946,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"Man, we get- we got to talking like one game cause I was like /that/",2237,DCB,q_like_copula,I was like /
1947,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"I just started to go with her. I told her I like her. She was like, alright then.",2245,DCB,q_like_copula,"She was like,"
1948,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"/turnt/- he be like,",2457,DCB,q_like_copula,"he be like,"
1949,DCB_se1_ag1_m_03_1,DCB_se2_ag4_f_05,"She says /sing a tune, ain't you/ today.",2460,DCB,q_say,She says /
1950,DCB_se1_ag1_m_03_1,DCB_se1_ag1_m_03,"They be like, give me ten minute.",2715,DCB,q_like_copula,"They be like,"
1951,DCB_se3_ag4_m_02_2,DCB_se3_ag4_m_02,And I thought (whispering),65,DCB,q_think,And I thought (
1952,DCB_se3_ag4_m_02_2,DCB_se3_ag4_m_02,"they- they said, um,",73,DCB,q_say,"they said,"
1953,DCB_se3_ag4_m_02_2,DCB_se3_ag4_m_02,"that sort of thing. I said, well,",115,DCB,q_say,"I said,"
1954,DCB_se3_ag4_m_02_2,DCB_se3_ag4_m_02,I'm going-,391,DCB,q_go,I'm going-
1955,DCB_se2_ag3_m_03_1,DCB_se2_ag3_m_03,"He like, yeah man so I can make some hats, I need to skin 'em and- and- and make like these",661,DCB,q_like_zero,"He like,"
1956,DCB_se2_ag3_m_03_1,DCB_se2_ag3_m_03,"I was like, Eh, I should go on",1153,DCB,q_like_copula,"I was like,"
1957,DCB_se2_ag3_m_03_1,DCB_se2_ag3_m_03,"we your sisters, and I'm like, nah, I only got two sisters.",1599,DCB,q_like_contracted,"and I'm like,"
1958,DCB_se2_ag3_m_03_1,DCB_se2_ag3_m_03,"I'm like, aight.",1689,DCB,q_like_contracted,"I'm like,"
1959,DCB_se2_ag3_m_03_1,DCB_se2_ag3_m_03,"smoking cigarettes and everything, I'm like,",2053,DCB,q_like_contracted,"I'm like,"
1960,DCB_se2_ag4_f_02_1,DCB_se2_ag4_f_02,"I said,",1691,DCB,q_say,"I said,"
1961,DCB_se2_ag4_f_02_1,DCB_se2_ag4_f_02,I think-,1866,DCB,q_think,I think-
1962,DCB_se2_ag4_f_02_1,DCB_se2_ag4_f_02,"you know, I failed math. And so he was really calm then he said,",2064,DCB,q_say,"he said,"
1963,DCB_se2_ag4_f_02_1,DCB_se2_ag4_f_02,"I said, I wanna take it over in summer school.",2068,DCB,q_say,"I said,"
1964,DCB_se2_ag4_f_02_1,DCB_se2_ag4_f_02,"And he said,",2070,DCB,q_say,"And he said,"
1965,DCB_se2_ag4_f_02_1,DCB_se2_ag4_f_02,"when the- you know the conference is there, you know they asking me about those damn pandas, I'm like, I don't care about the damn [pandas.]",3388,DCB,q_like_contracted,"I'm like,"
1966,DCB_se2_ag4_f_02_1,DCB_se2_ag4_f_02,"I won't go- it comes on and then I'm like, I don't wanna hear that, it's not like that, or I go seek it out.",3602,DCB,q_like_contracted,"I'm like,"
1967,DCB_se2_ag4_f_02_1,DCB_se2_ag4_f_02,"And I was like,",3616,DCB,q_like_copula,"And I was like,"
1968,DCB_se2_ag4_f_02_1,DCB_se2_ag4_f_02,"that's not right cause it's supposed to be go go, he was like, no you all have go go we have house, and so when um,",3618,DCB,q_like_copula,"he was like,"
1969,DCB_se2_ag4_f_02_1,DCB_se2_ag4_f_02,"you're from DC? and I said, yeah, she goes,",3628,DCB,q_say,"and I said,"
1970,DCB_se2_ag4_f_02_1,DCB_se2_ag4_f_02,"you're from DC? and I said, yeah, she goes,",3628,DCB,q_go,"she goes,"
1971,DCB_se1_ag4_f_01_1,DCB_se1_ag4_f_01,"and they were close to Ivory City so I said, why don't you take me to Ivory City to see if",209,DCB,q_say,"I said,"
1972,DCB_se1_ag4_f_01_1,DCB_se1_ag4_f_01,"But then he wanted to start getting fresh, so I told her, she didn't believe me cause she was a drunk. <laugh>",362,DCB,q_tell,"I told her,"
1973,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"when he was maybe ten I think, so he spent most",87,DCB,q_think,"I think,"
1974,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"<ts> I don't s- really foresee this I just wanna make sure especially since I was talking about my parents, I was like, [oh.]",168,DCB,q_like_copula,"I was like,"
1975,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"[There] wa- yeah I was like, there's not really much to give you there.",237,DCB,q_like_copula,"I was like,"
1976,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"Montessori I feel like was mostly white, I mean that's going back to third grade so I'm like, uh, I don't remember , I don't- I remem- I mean I feel like there were some black kids there but-",388,DCB,q_like_contracted,"I'm like,"
1977,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"the one to be teased, especially for how I talk, so I used that. I was like, okay well,",604,DCB,q_like_copula,"I was like,"
1978,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"And I was like, well I'm going to use that, and <laugh>",618,DCB,q_like_copula,"And I was like,"
1979,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"she was like, alright, I'll give it a shot, and she still goes there to this day, yeah.",1255,DCB,q_like_copula,"she was like,"
1980,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"I'm too old for thi- yeah I'm like,",1347,DCB,q_like_contracted,"I'm like,"
1981,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"or they went- they wanted- not try out, they assessed me to see where I was.",1530,DCB,q_go,they went-
1982,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"And I was like, well I don't know what you want me to do.",1548,DCB,q_like_copula,"And I was like,"
1983,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"you know I had had enough experiences swimming that I was like,",1630,DCB,q_like_copula,"I was like,"
1985,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"So I was like, fine.",1995,DCB,q_like_copula,"I was like,"
1986,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"And I was like, are you sure? And they were like, yeah.",2045,DCB,q_like_copula,"And I was like,"
1986,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"And I was like, are you sure? And they were like, yeah.",2045,DCB,q_like_copula,"And they were like,"
1987,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"<ts> my neighbor last week was like, you're not very observant, and I was like,",2381,DCB,q_like_copula,"and I was like,"
1988,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"And I mean she even talks about it, she's like, yeah the neighborhood's filling with a lot of-",2475,DCB,q_like_contracted,"she's like,"
1989,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"she grew up on Columbia and she's like, I",2479,DCB,q_like_contracted,"and she's like,"
1990,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"I'm like, oh it's not like this everywhere, DC is a little unique.",2559,DCB,q_like_contracted,"I'm like,"
1991,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"I got separated from them at one point which was a mistake cause I was like, I wanna go to the front, and it was just- it was just bad, you know it was just- it was different. But it w- it was alright, it was fun.",2921,DCB,q_like_copula,"I was like,"
1992,DCB_se3_ag3_f_01_1,DCB_se3_ag3_f_01,"And I'm like,",2975,DCB,q_like_contracted,"And I'm like,"
1993,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"getting high together and I was smoking the crack and I was saying,",828,DCB,q_say,"and I was saying,"
1994,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"um, I think-",1181,DCB,q_think,I think-
1995,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,I got a phone call from- from one of the- my friends that lived over there he said-,1483,DCB,q_say,he said-
1996,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"he said, man they have apartment /up-/ an apartment open over here, so I call",1485,DCB,q_say,"he said,"
1997,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"you know they said,",1779,DCB,q_say,"they said,"
1998,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"no, they said,",1783,DCB,q_say,"they said,"
1999,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"That's how they used to say, who got it, so if somebody pointed to /RD-NAME-2/ they went to /RD-NAME-2/ they said,",1845,DCB,q_say,"they said,"
2000,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"And he said, I ain't giving you nothing, you know so",1849,DCB,q_say,"And he said,"
2001,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"So he said, well wait right here I'll get you some water. And he went in the house and when he came back out he had a bucket, he had a- he had a pale of water and he dumped it on 'em,",2119,DCB,q_say,"he said,"
2002,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"looked over and said- said to his teacher he says, look Miss-",2153,DCB,q_say,"he says,"
2003,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"Teacher said, oh both of you- when she saw our papers she said, both of y'all play guitar, so she said-",2632,DCB,q_say,"she said,"
2003,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"Teacher said, oh both of you- when she saw our papers she said, both of y'all play guitar, so she said-",2632,DCB,q_say,she said-
2004,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"w- you know, he didn't know about it but eventually I said, can you teach me how to play?",2646,DCB,q_say,"I said,"
2005,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"So he said, yeah I- I'll show you something when I get a chance, so-",2648,DCB,q_say,"he said,"
2006,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"with the shows used to go and we all- you know, James Brown,",2832,DCB,q_all_zero,and we all-
2007,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"and I just say to myself I say, they gonna win,",3187,DCB,q_say,"I say,"
2008,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"they wanna walk with me, I say, why you wanna walk with me? They say, cause you gonna find something.",3321,DCB,q_say,"I say,"
2008,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"they wanna walk with me, I say, why you wanna walk with me? They say, cause you gonna find something.",3321,DCB,q_say,"They say,"
2009,DCB_se1_ag4_m_01_1,DCB_se1_ag4_m_01,"I would find drugs, even when I told them I wouldn't find anything, I said, I'm not gonna find anything, I would still find stuff.",3333,DCB,q_say,"I said,"
2010,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"why do you have so many kids? And she said,",195,DCB,q_say,"And she said,"
2011,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"[You look just like somebody I know. I'm like, oh,]",240,DCB,q_like_contracted,"I'm like,"
2012,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"a job so I was like, okay well it- it- /you want me cleaning?/ He was like, yes, so I started",394,DCB,q_like_copula,"I was like,"
2012,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"a job so I was like, okay well it- it- /you want me cleaning?/ He was like, yes, so I started",394,DCB,q_like_copula,"He was like,"
2013,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"good reputation and I want you to come work for /RD-WORK-5/, so I said, okay.",427,DCB,q_say,"I said,"
2014,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"/RD-NAME-2/ that I was like,",467,DCB,q_like_copula,"I was like,"
2015,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"I told him,",640,DCB,q_tell,"I told him,"
2016,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"I- I- They just go on past me and I be like,",662,DCB,q_like_copula,"and I be like,"
2017,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"I'm like, look,",734,DCB,q_like_contracted,"I'm like,"
2018,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"I've sat in my house like I was just telling my girlfriend up there she say, /RD-NAME-2/ I know you do do it.",857,DCB,q_say,"she say,"
2019,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"I just tapped her on the shoulder and I said, can I talk to you for a minute? And she said, oh yeah /RD-NAME-3/.",937,DCB,q_say,"and I said,"
2019,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"I just tapped her on the shoulder and I said, can I talk to you for a minute? And she said, oh yeah /RD-NAME-3/.",937,DCB,q_say,"And she said,"
2020,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"And I said, what you're doing is not good.",939,DCB,q_say,"And I said,"
2021,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"I said, it's not good at all,",941,DCB,q_say,"I said,"
2022,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"I say, because if you get pregnant,",943,DCB,q_say,"I say,"
2023,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"And she was like,",954,DCB,q_like_copula,"And she was like,"
2024,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"young people myself and they be like,",1062,DCB,q_like_copula,"and they be like,"
2025,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"I said w- like when uh, that Baltimore thing happened I say, we",1144,DCB,q_say,"I say,"
2026,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"And then she said, okay well we just gonna have to do without.",1288,DCB,q_say,"she said,"
2027,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"his views are different because he young, he like, well Ma,",1320,DCB,q_like_zero,"he like,"
2029,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,I think- I think it affected me,1526,DCB,q_think,I think-
2030,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"So I'm like,",1766,DCB,q_like_contracted,"I'm like,"
2031,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"Lady said, now you come back, I said, alright.",1770,DCB,q_say,"I said,"
2032,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"I see too many homeless people, I'm like, Lord why do we have so many homeless people?",2203,DCB,q_like_contracted,"I'm like,"
2033,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"my daughter in law, I said, don't bring the kids over,",2269,DCB,q_say,"I said,"
2034,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"I- I told her my story, she be like,",2316,DCB,q_like_copula,"she be like,"
2035,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"go ahead, aks 'em /RD-NAME-2/ I'm like, nah,",2330,DCB,q_like_contracted,"I'm like,"
2036,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"I say, well it was either me or the cat.",2354,DCB,q_say,"I say,"
2037,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"[I know] and I said, but see in my-",2358,DCB,q_say,"and I said,"
2038,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"You gotta give it up, I said, that's what I had to do, she said, well I wish you woulda told me cause I woulda payed the fifty dollars",2375,DCB,q_say,"I said,"
2038,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"You gotta give it up, I said, that's what I had to do, she said, well I wish you woulda told me cause I woulda payed the fifty dollars",2375,DCB,q_say,"she said,"
2039,DCB_se1_ag4_f_01_2,DCB_se1_ag4_f_01,"I said, I /know it/ because",2379,DCB,q_say,"I said,"
2040,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"So I was like, well,",420,DCB,q_like_copula,"I was like,"
2041,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"So tha- those were like revolutionary games, and I was like, man,",456,DCB,q_like_copula,"and I was like,"
2042,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"we went to kindergarten there, I was like,",570,DCB,q_like_copula,"I was like,"
2043,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"I was like, what is that?",574,DCB,q_like_copula,"I was like,"
2044,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"I'm like, come on Karl.",777,DCB,q_like_contracted,"I'm like,"
2045,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"I'm like, why not",792,DCB,q_like_contracted,"I'm like,"
2046,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"I'm like, what?",842,DCB,q_like_contracted,"I'm like,"
2047,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"I was like, in t-",924,DCB,q_like_copula,"I was like,"
2048,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"So we were writing this rap song, and I was like-",928,DCB,q_like_copula,and I was like-
2049,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"So I remember that, and I was like, man, rapping is",942,DCB,q_like_copula,"and I was like,"
2050,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"Um, I got saved when I was six, and so I gave my life to Jesus Christ when I was six. So at this time I was like,",994,DCB,q_like_copula,"I was like,"
2051,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"And at twelve, I was like, man, my life would be better if I'm not in it.",998,DCB,q_like_copula,"I was like,"
2052,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"I said, well I'm going in the total opposite direction.",1126,DCB,q_say,"I said,"
2053,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,So I went-,1134,DCB,q_go,I went-
2054,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"So God helped me, and then I was like, okay, thanks God. Now I don't need you",1180,DCB,q_like_copula,"I was like,"
2055,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"Lexuses, and I'm like, y'all are rich dudes, you know.",1226,DCB,q_like_contracted,"and I'm like,"
2056,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"in Las Vegas. And like, we were listening to WPGC, and I was like,",1369,DCB,q_like_copula,"and I was like,"
2057,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"So I was like, uh, I need some more messages.",1528,DCB,q_like_copula,"I was like,"
2058,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"Aw man, blank you. Blank blank. I'm like,",1546,DCB,q_like_contracted,"I'm like,"
2059,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"Some of the- some of the richer kids were skipping class. I'm like, you guys are",1640,DCB,q_like_contracted,"I'm like,"
2060,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"Go to class. I'm like, this is not high school. This is college.",1650,DCB,q_like_contracted,"I'm like,"
2061,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"skits, and I'm like, man,",1777,DCB,q_like_contracted,"and I'm like,"
2062,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"And I was like,",1785,DCB,q_like_copula,"And I was like,"
2063,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,thought I would do films but I said-,1809,DCB,q_say,I said-
2064,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"lot of kids got saved, and I said, man, this is what I wanna do with my life.",1865,DCB,q_say,"and I said,"
2065,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"supervisor, I said, you know, Miss so and so,",1899,DCB,q_say,"I said,"
2066,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"And she was like,",1909,DCB,q_like_copula,"And she was like,"
2067,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"I was like, uh,",1915,DCB,q_like_copula,"I was like,"
2068,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"But she went to Maryland. I tell her,",2053,DCB,q_tell,"I tell her,"
2069,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"about being bold, to go where God called me. I'm like,",2438,DCB,q_like_contracted,"I'm like,"
2070,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"So after all this confirmation, I was like, okay, God,",2450,DCB,q_like_copula,"I was like,"
2071,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"I said, hey,",2561,DCB,q_say,"I said,"
2072,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"And he said, hey /RD-NAME-2/, I know you're looking for a building, man.",2594,DCB,q_say,"And he said,"
2073,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"I said, you know,",2602,DCB,q_say,"I said,"
2074,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"toward the liquor store, the bus stop, the McDonalds. And we were like, hey,",2932,DCB,q_like_copula,"And we were like,"
2075,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"I said, you know the bad news is we all deserve to go to Hell.",3072,DCB,q_say,"I said,"
2076,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"And he was like, no, no no! Not the babies, not the babies.",3074,DCB,q_like_copula,"And he was like,"
2077,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"And uh, I said, you know the use of medication",3179,DCB,q_say,"I said,"
2078,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"You know, Spike Lee's um, School Days, and I was like, that's tight.",3298,DCB,q_like_copula,"and I was like,"
2079,DCB_se3_ag3_m_01_1,DCB_se3_ag3_m_01,"for me one time at a church I was at, and I said, wow, you actually made it.",3494,DCB,q_say,"and I said,"
2080,DCB_se3_ag4_m_02_4,DCB_se3_ag4_m_02,"[I- I hate- I know I-] I- [I listened to] that and I'm like- and I was thinking to myself, did I really say that like that? Oh I guess-",164,DCB,q_like_contracted,and I'm like-
2081,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"And I have a ten year old and I'm like, I'll be taking you to school all the way up into high school",362,DCB,q_like_contracted,"and I'm like,"
2082,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I'm like, where they do that?",373,DCB,q_like_contracted,"I'm like,"
2083,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"and I'm like, even the principal letting them get away with this? I'm like, I don't understand. It- it has to be",571,DCB,q_like_contracted,"and I'm like,"
2083,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"and I'm like, even the principal letting them get away with this? I'm like, I don't understand. It- it has to be",571,DCB,q_like_contracted,"I'm like,"
2084,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"you know, to a lot of 'em, and I'm like,",589,DCB,q_like_contracted,"and I'm like,"
2085,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"staff. And I'm like,",596,DCB,q_like_contracted,"And I'm like,"
2086,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"that was funny cause I'm like, wow I taught almost all my classmates' [kids.] (laughing)",715,DCB,q_like_contracted,"I'm like,"
2087,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"And I was like, sure. You know, it's sposta been temporary.",754,DCB,q_like_copula,"And I was like,"
2088,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"So I was like, yeah sure,",756,DCB,q_like_copula,"I was like,"
